id,date_value,hour_value,mmYYYY_value
7127,23-Oct-2012,22,10/2012
7128,23-Oct-2012,23,10/2012
7129,24-Oct-2012,0,10/2012
7130,24-Oct-2012,1,10/2012
7131,24-Oct-2012,2,10/2012
7132,24-Oct-2012,3,10/2012
7133,24-Oct-2012,4,10/2012
7134,24-Oct-2012,5,10/2012
7135,24-Oct-2012,6,10/2012
7136,24-Oct-2012,7,10/2012
7137,24-Oct-2012,8,10/2012
7138,24-Oct-2012,9,10/2012
7139,24-Oct-2012,10,10/2012
7140,24-Oct-2012,11,10/2012
7141,24-Oct-2012,12,10/2012
7142,24-Oct-2012,13,10/2012
7143,24-Oct-2012,14,10/2012
7144,24-Oct-2012,15,10/2012
7145,24-Oct-2012,16,10/2012
7146,24-Oct-2012,17,10/2012
7147,24-Oct-2012,18,10/2012
7148,24-Oct-2012,19,10/2012
7149,24-Oct-2012,20,10/2012
7150,24-Oct-2012,21,10/2012
7151,24-Oct-2012,22,10/2012
7152,24-Oct-2012,23,10/2012
7153,25-Oct-2012,0,10/2012
7154,25-Oct-2012,1,10/2012
7155,25-Oct-2012,2,10/2012
7156,25-Oct-2012,3,10/2012
7157,25-Oct-2012,4,10/2012
7158,25-Oct-2012,5,10/2012
7159,25-Oct-2012,6,10/2012
7160,25-Oct-2012,7,10/2012
7161,25-Oct-2012,8,10/2012
7162,25-Oct-2012,9,10/2012
7163,25-Oct-2012,10,10/2012
7164,25-Oct-2012,11,10/2012
7165,25-Oct-2012,12,10/2012
7166,25-Oct-2012,13,10/2012
7167,25-Oct-2012,14,10/2012
7168,25-Oct-2012,15,10/2012
7169,25-Oct-2012,16,10/2012
7170,25-Oct-2012,17,10/2012
7171,25-Oct-2012,18,10/2012
7172,25-Oct-2012,19,10/2012
7173,25-Oct-2012,20,10/2012
7174,25-Oct-2012,21,10/2012
7175,25-Oct-2012,22,10/2012
7176,25-Oct-2012,23,10/2012
7177,26-Oct-2012,0,10/2012
7178,26-Oct-2012,1,10/2012
7179,26-Oct-2012,2,10/2012
7180,26-Oct-2012,3,10/2012
7181,26-Oct-2012,4,10/2012
7182,26-Oct-2012,5,10/2012
7183,26-Oct-2012,6,10/2012
7184,26-Oct-2012,7,10/2012
7185,26-Oct-2012,8,10/2012
7186,26-Oct-2012,9,10/2012
7187,26-Oct-2012,10,10/2012
7188,26-Oct-2012,11,10/2012
7189,26-Oct-2012,12,10/2012
7190,26-Oct-2012,13,10/2012
7191,26-Oct-2012,14,10/2012
7192,26-Oct-2012,15,10/2012
7193,26-Oct-2012,16,10/2012
7194,26-Oct-2012,17,10/2012
7195,26-Oct-2012,18,10/2012
7196,26-Oct-2012,19,10/2012
7197,26-Oct-2012,20,10/2012
7198,26-Oct-2012,21,10/2012
7199,26-Oct-2012,22,10/2012
7200,26-Oct-2012,23,10/2012
7201,27-Oct-2012,0,10/2012
7202,27-Oct-2012,1,10/2012
7203,27-Oct-2012,2,10/2012
7204,27-Oct-2012,3,10/2012
7205,27-Oct-2012,4,10/2012
7206,27-Oct-2012,5,10/2012
7207,27-Oct-2012,6,10/2012
7208,27-Oct-2012,7,10/2012
7209,27-Oct-2012,8,10/2012
7210,27-Oct-2012,9,10/2012
7211,27-Oct-2012,10,10/2012
7212,27-Oct-2012,11,10/2012
7213,27-Oct-2012,12,10/2012
7214,27-Oct-2012,13,10/2012
7215,27-Oct-2012,14,10/2012
7216,27-Oct-2012,15,10/2012
7217,27-Oct-2012,16,10/2012
7218,27-Oct-2012,17,10/2012
7219,27-Oct-2012,18,10/2012
7220,27-Oct-2012,19,10/2012
7221,27-Oct-2012,20,10/2012
7222,27-Oct-2012,21,10/2012
7223,27-Oct-2012,22,10/2012
7224,27-Oct-2012,23,10/2012
7225,28-Oct-2012,0,10/2012
7226,28-Oct-2012,1,10/2012
7227,28-Oct-2012,2,10/2012
7228,28-Oct-2012,3,10/2012
7229,28-Oct-2012,4,10/2012
7230,28-Oct-2012,5,10/2012
7231,28-Oct-2012,6,10/2012
7232,28-Oct-2012,7,10/2012
7233,28-Oct-2012,8,10/2012
7234,28-Oct-2012,9,10/2012
7235,28-Oct-2012,10,10/2012
7236,28-Oct-2012,11,10/2012
7237,28-Oct-2012,12,10/2012
7238,28-Oct-2012,13,10/2012
7239,28-Oct-2012,14,10/2012
7240,28-Oct-2012,15,10/2012
7241,28-Oct-2012,16,10/2012
7242,28-Oct-2012,17,10/2012
7243,28-Oct-2012,18,10/2012
7244,28-Oct-2012,19,10/2012
7245,28-Oct-2012,20,10/2012
7246,28-Oct-2012,21,10/2012
7247,28-Oct-2012,22,10/2012
7248,28-Oct-2012,23,10/2012
7249,29-Oct-2012,0,10/2012
7250,29-Oct-2012,1,10/2012
7251,29-Oct-2012,2,10/2012
7252,29-Oct-2012,3,10/2012
7253,29-Oct-2012,4,10/2012
7254,29-Oct-2012,5,10/2012
7255,29-Oct-2012,6,10/2012
7256,29-Oct-2012,7,10/2012
7257,29-Oct-2012,8,10/2012
7258,29-Oct-2012,9,10/2012
7259,29-Oct-2012,10,10/2012
7260,29-Oct-2012,11,10/2012
7261,29-Oct-2012,12,10/2012
7262,29-Oct-2012,13,10/2012
7263,29-Oct-2012,14,10/2012
7264,29-Oct-2012,15,10/2012
7265,29-Oct-2012,16,10/2012
7266,29-Oct-2012,17,10/2012
7267,29-Oct-2012,18,10/2012
7268,29-Oct-2012,19,10/2012
7269,29-Oct-2012,20,10/2012
7270,29-Oct-2012,21,10/2012
7271,29-Oct-2012,22,10/2012
7272,29-Oct-2012,23,10/2012
7273,30-Oct-2012,0,10/2012
7274,30-Oct-2012,1,10/2012
7275,30-Oct-2012,2,10/2012
7276,30-Oct-2012,3,10/2012
7277,30-Oct-2012,4,10/2012
7278,30-Oct-2012,5,10/2012
7279,30-Oct-2012,6,10/2012
7280,30-Oct-2012,7,10/2012
7281,30-Oct-2012,8,10/2012
7282,30-Oct-2012,9,10/2012
7283,30-Oct-2012,10,10/2012
7284,30-Oct-2012,11,10/2012
7285,30-Oct-2012,12,10/2012
7286,30-Oct-2012,13,10/2012
7287,30-Oct-2012,14,10/2012
7288,30-Oct-2012,15,10/2012
7289,30-Oct-2012,16,10/2012
7290,30-Oct-2012,17,10/2012
7291,30-Oct-2012,18,10/2012
7292,30-Oct-2012,19,10/2012
7293,30-Oct-2012,20,10/2012
7294,30-Oct-2012,21,10/2012
7295,30-Oct-2012,22,10/2012
7296,30-Oct-2012,23,10/2012
7297,31-Oct-2012,0,10/2012
7298,31-Oct-2012,1,10/2012
7299,31-Oct-2012,2,10/2012
7300,31-Oct-2012,3,10/2012
7301,31-Oct-2012,4,10/2012
7302,31-Oct-2012,5,10/2012
7303,31-Oct-2012,6,10/2012
7304,31-Oct-2012,7,10/2012
7305,31-Oct-2012,8,10/2012
7306,31-Oct-2012,9,10/2012
7307,31-Oct-2012,10,10/2012
7308,31-Oct-2012,11,10/2012
7309,31-Oct-2012,12,10/2012
7310,31-Oct-2012,13,10/2012
7311,31-Oct-2012,14,10/2012
7312,31-Oct-2012,15,10/2012
7313,31-Oct-2012,16,10/2012
7314,31-Oct-2012,17,10/2012
7315,31-Oct-2012,18,10/2012
7316,31-Oct-2012,19,10/2012
7317,31-Oct-2012,20,10/2012
7318,31-Oct-2012,21,10/2012
7319,31-Oct-2012,22,10/2012
7320,31-Oct-2012,23,10/2012
7321,1-Nov-2012,0,11/2012
7322,1-Nov-2012,1,11/2012
7323,1-Nov-2012,2,11/2012
7324,1-Nov-2012,3,11/2012
7325,1-Nov-2012,4,11/2012
7326,1-Nov-2012,5,11/2012
7327,1-Nov-2012,6,11/2012
7328,1-Nov-2012,7,11/2012
7329,1-Nov-2012,8,11/2012
7330,1-Nov-2012,9,11/2012
7331,1-Nov-2012,10,11/2012
7332,1-Nov-2012,11,11/2012
7333,1-Nov-2012,12,11/2012
7334,1-Nov-2012,13,11/2012
7335,1-Nov-2012,14,11/2012
7336,1-Nov-2012,15,11/2012
7337,1-Nov-2012,16,11/2012
7338,1-Nov-2012,17,11/2012
7339,1-Nov-2012,18,11/2012
7340,1-Nov-2012,19,11/2012
7341,1-Nov-2012,20,11/2012
7342,1-Nov-2012,21,11/2012
7343,1-Nov-2012,22,11/2012
7344,1-Nov-2012,23,11/2012
7345,2-Nov-2012,0,11/2012
7346,2-Nov-2012,1,11/2012
7347,2-Nov-2012,2,11/2012
7348,2-Nov-2012,3,11/2012
7349,2-Nov-2012,4,11/2012
7350,2-Nov-2012,5,11/2012
7351,2-Nov-2012,6,11/2012
7352,2-Nov-2012,7,11/2012
7353,2-Nov-2012,8,11/2012
7354,2-Nov-2012,9,11/2012
7355,2-Nov-2012,10,11/2012
7356,2-Nov-2012,11,11/2012
7357,2-Nov-2012,12,11/2012
7358,2-Nov-2012,13,11/2012
7359,2-Nov-2012,14,11/2012
7360,2-Nov-2012,15,11/2012
7361,2-Nov-2012,16,11/2012
7362,2-Nov-2012,17,11/2012
7363,2-Nov-2012,18,11/2012
7364,2-Nov-2012,19,11/2012
7365,2-Nov-2012,20,11/2012
7366,2-Nov-2012,21,11/2012
7367,2-Nov-2012,22,11/2012
7368,2-Nov-2012,23,11/2012
7369,3-Nov-2012,0,11/2012
7370,3-Nov-2012,1,11/2012
7371,3-Nov-2012,2,11/2012
7372,3-Nov-2012,3,11/2012
7373,3-Nov-2012,4,11/2012
7374,3-Nov-2012,5,11/2012
7375,3-Nov-2012,6,11/2012
7376,3-Nov-2012,7,11/2012
7377,3-Nov-2012,8,11/2012
7378,3-Nov-2012,9,11/2012
7379,3-Nov-2012,10,11/2012
7380,3-Nov-2012,11,11/2012
7381,3-Nov-2012,12,11/2012
7382,3-Nov-2012,13,11/2012
7383,3-Nov-2012,14,11/2012
7384,3-Nov-2012,15,11/2012
7385,3-Nov-2012,16,11/2012
7386,3-Nov-2012,17,11/2012
7387,3-Nov-2012,18,11/2012
7388,3-Nov-2012,19,11/2012
7389,3-Nov-2012,20,11/2012
7390,3-Nov-2012,21,11/2012
7391,3-Nov-2012,22,11/2012
7392,3-Nov-2012,23,11/2012
7393,4-Nov-2012,0,11/2012
7394,4-Nov-2012,1,11/2012
7395,4-Nov-2012,2,11/2012
7396,4-Nov-2012,3,11/2012
7397,4-Nov-2012,4,11/2012
7398,4-Nov-2012,5,11/2012
7399,4-Nov-2012,6,11/2012
7400,4-Nov-2012,7,11/2012
7401,4-Nov-2012,8,11/2012
7402,4-Nov-2012,9,11/2012
7403,4-Nov-2012,10,11/2012
7404,4-Nov-2012,11,11/2012
7405,4-Nov-2012,12,11/2012
7406,4-Nov-2012,13,11/2012
7407,4-Nov-2012,14,11/2012
7408,4-Nov-2012,15,11/2012
7409,4-Nov-2012,16,11/2012
7410,4-Nov-2012,17,11/2012
7411,4-Nov-2012,18,11/2012
7412,4-Nov-2012,19,11/2012
7413,4-Nov-2012,20,11/2012
7414,4-Nov-2012,21,11/2012
7415,4-Nov-2012,22,11/2012
7416,4-Nov-2012,23,11/2012
7417,5-Nov-2012,0,11/2012
7418,5-Nov-2012,1,11/2012
7419,5-Nov-2012,2,11/2012
7420,5-Nov-2012,3,11/2012
7421,5-Nov-2012,4,11/2012
7422,5-Nov-2012,5,11/2012
7423,5-Nov-2012,6,11/2012
7424,5-Nov-2012,7,11/2012
7425,5-Nov-2012,8,11/2012
7426,5-Nov-2012,9,11/2012
7427,5-Nov-2012,10,11/2012
7428,5-Nov-2012,11,11/2012
7429,5-Nov-2012,12,11/2012
7430,5-Nov-2012,13,11/2012
7431,5-Nov-2012,14,11/2012
7432,5-Nov-2012,15,11/2012
7433,5-Nov-2012,16,11/2012
7434,5-Nov-2012,17,11/2012
7435,5-Nov-2012,18,11/2012
7436,5-Nov-2012,19,11/2012
7437,5-Nov-2012,20,11/2012
7438,5-Nov-2012,21,11/2012
7439,5-Nov-2012,22,11/2012
7440,5-Nov-2012,23,11/2012
7441,6-Nov-2012,0,11/2012
7442,6-Nov-2012,1,11/2012
7443,6-Nov-2012,2,11/2012
7444,6-Nov-2012,3,11/2012
7445,6-Nov-2012,4,11/2012
7446,6-Nov-2012,5,11/2012
7447,6-Nov-2012,6,11/2012
7448,6-Nov-2012,7,11/2012
7449,6-Nov-2012,8,11/2012
7450,6-Nov-2012,9,11/2012
7451,6-Nov-2012,10,11/2012
7452,6-Nov-2012,11,11/2012
7453,6-Nov-2012,12,11/2012
7454,6-Nov-2012,13,11/2012
7455,6-Nov-2012,14,11/2012
7456,6-Nov-2012,15,11/2012
7457,6-Nov-2012,16,11/2012
7458,6-Nov-2012,17,11/2012
7459,6-Nov-2012,18,11/2012
7460,6-Nov-2012,19,11/2012
7461,6-Nov-2012,20,11/2012
7462,6-Nov-2012,21,11/2012
7463,6-Nov-2012,22,11/2012
7464,6-Nov-2012,23,11/2012
7465,7-Nov-2012,0,11/2012
7466,7-Nov-2012,1,11/2012
7467,7-Nov-2012,2,11/2012
7468,7-Nov-2012,3,11/2012
7469,7-Nov-2012,4,11/2012
7470,7-Nov-2012,5,11/2012
7471,7-Nov-2012,6,11/2012
7472,7-Nov-2012,7,11/2012
7473,7-Nov-2012,8,11/2012
7474,7-Nov-2012,9,11/2012
7475,7-Nov-2012,10,11/2012
7476,7-Nov-2012,11,11/2012
7477,7-Nov-2012,12,11/2012
7478,7-Nov-2012,13,11/2012
7479,7-Nov-2012,14,11/2012
7480,7-Nov-2012,15,11/2012
7481,7-Nov-2012,16,11/2012
7482,7-Nov-2012,17,11/2012
7483,7-Nov-2012,18,11/2012
7484,7-Nov-2012,19,11/2012
7485,7-Nov-2012,20,11/2012
7486,7-Nov-2012,21,11/2012
7487,7-Nov-2012,22,11/2012
7488,7-Nov-2012,23,11/2012
7489,8-Nov-2012,0,11/2012
7490,8-Nov-2012,1,11/2012
7491,8-Nov-2012,2,11/2012
7492,8-Nov-2012,3,11/2012
7493,8-Nov-2012,4,11/2012
7494,8-Nov-2012,5,11/2012
7495,8-Nov-2012,6,11/2012
7496,8-Nov-2012,7,11/2012
7497,8-Nov-2012,8,11/2012
7498,8-Nov-2012,9,11/2012
7499,8-Nov-2012,10,11/2012
7500,8-Nov-2012,11,11/2012
7501,8-Nov-2012,12,11/2012
7502,8-Nov-2012,13,11/2012
7503,8-Nov-2012,14,11/2012
7504,8-Nov-2012,15,11/2012
7505,8-Nov-2012,16,11/2012
7506,8-Nov-2012,17,11/2012
7507,8-Nov-2012,18,11/2012
7508,8-Nov-2012,19,11/2012
7509,8-Nov-2012,20,11/2012
7510,8-Nov-2012,21,11/2012
7511,8-Nov-2012,22,11/2012
7512,8-Nov-2012,23,11/2012
7513,9-Nov-2012,0,11/2012
7514,9-Nov-2012,1,11/2012
7515,9-Nov-2012,2,11/2012
7516,9-Nov-2012,3,11/2012
7517,9-Nov-2012,4,11/2012
7518,9-Nov-2012,5,11/2012
7519,9-Nov-2012,6,11/2012
7520,9-Nov-2012,7,11/2012
7521,9-Nov-2012,8,11/2012
7522,9-Nov-2012,9,11/2012
7523,9-Nov-2012,10,11/2012
7524,9-Nov-2012,11,11/2012
7525,9-Nov-2012,12,11/2012
7526,9-Nov-2012,13,11/2012
7527,9-Nov-2012,14,11/2012
7528,9-Nov-2012,15,11/2012
7529,9-Nov-2012,16,11/2012
7530,9-Nov-2012,17,11/2012
7531,9-Nov-2012,18,11/2012
7532,9-Nov-2012,19,11/2012
7533,9-Nov-2012,20,11/2012
7534,9-Nov-2012,21,11/2012
7535,9-Nov-2012,22,11/2012
7536,9-Nov-2012,23,11/2012
7537,10-Nov-2012,0,11/2012
7538,10-Nov-2012,1,11/2012
7539,10-Nov-2012,2,11/2012
7540,10-Nov-2012,3,11/2012
7541,10-Nov-2012,4,11/2012
7542,10-Nov-2012,5,11/2012
7543,10-Nov-2012,6,11/2012
7544,10-Nov-2012,7,11/2012
7545,10-Nov-2012,8,11/2012
7546,10-Nov-2012,9,11/2012
7547,10-Nov-2012,10,11/2012
7548,10-Nov-2012,11,11/2012
7549,10-Nov-2012,12,11/2012
7550,10-Nov-2012,13,11/2012
7551,10-Nov-2012,14,11/2012
7552,10-Nov-2012,15,11/2012
7553,10-Nov-2012,16,11/2012
7554,10-Nov-2012,17,11/2012
7555,10-Nov-2012,18,11/2012
7556,10-Nov-2012,19,11/2012
7557,10-Nov-2012,20,11/2012
7558,10-Nov-2012,21,11/2012
7559,10-Nov-2012,22,11/2012
7560,10-Nov-2012,23,11/2012
7561,11-Nov-2012,0,11/2012
7562,11-Nov-2012,1,11/2012
7563,11-Nov-2012,2,11/2012
7564,11-Nov-2012,3,11/2012
7565,11-Nov-2012,4,11/2012
7566,11-Nov-2012,5,11/2012
7567,11-Nov-2012,6,11/2012
7568,11-Nov-2012,7,11/2012
7569,11-Nov-2012,8,11/2012
7570,11-Nov-2012,9,11/2012
7571,11-Nov-2012,10,11/2012
7572,11-Nov-2012,11,11/2012
7573,11-Nov-2012,12,11/2012
7574,11-Nov-2012,13,11/2012
7575,11-Nov-2012,14,11/2012
7576,11-Nov-2012,15,11/2012
7577,11-Nov-2012,16,11/2012
7578,11-Nov-2012,17,11/2012
7579,11-Nov-2012,18,11/2012
7580,11-Nov-2012,19,11/2012
7581,11-Nov-2012,20,11/2012
7582,11-Nov-2012,21,11/2012
7583,11-Nov-2012,22,11/2012
7584,11-Nov-2012,23,11/2012
7585,12-Nov-2012,0,11/2012
7586,12-Nov-2012,1,11/2012
7587,12-Nov-2012,2,11/2012
7588,12-Nov-2012,3,11/2012
7589,12-Nov-2012,4,11/2012
7590,12-Nov-2012,5,11/2012
7591,12-Nov-2012,6,11/2012
7592,12-Nov-2012,7,11/2012
7593,12-Nov-2012,8,11/2012
7594,12-Nov-2012,9,11/2012
7595,12-Nov-2012,10,11/2012
7596,12-Nov-2012,11,11/2012
7597,12-Nov-2012,12,11/2012
7598,12-Nov-2012,13,11/2012
7599,12-Nov-2012,14,11/2012
7600,12-Nov-2012,15,11/2012
7601,12-Nov-2012,16,11/2012
7602,12-Nov-2012,17,11/2012
7603,12-Nov-2012,18,11/2012
7604,12-Nov-2012,19,11/2012
7605,12-Nov-2012,20,11/2012
7606,12-Nov-2012,21,11/2012
7607,12-Nov-2012,22,11/2012
7608,12-Nov-2012,23,11/2012
7609,13-Nov-2012,0,11/2012
7610,13-Nov-2012,1,11/2012
7611,13-Nov-2012,2,11/2012
7612,13-Nov-2012,3,11/2012
7613,13-Nov-2012,4,11/2012
7614,13-Nov-2012,5,11/2012
7615,13-Nov-2012,6,11/2012
7616,13-Nov-2012,7,11/2012
7617,13-Nov-2012,8,11/2012
7618,13-Nov-2012,9,11/2012
7619,13-Nov-2012,10,11/2012
7620,13-Nov-2012,11,11/2012
7621,13-Nov-2012,12,11/2012
7622,13-Nov-2012,13,11/2012
7623,13-Nov-2012,14,11/2012
7624,13-Nov-2012,15,11/2012
7625,13-Nov-2012,16,11/2012
7626,13-Nov-2012,17,11/2012
7627,13-Nov-2012,18,11/2012
7628,13-Nov-2012,19,11/2012
7629,13-Nov-2012,20,11/2012
7630,13-Nov-2012,21,11/2012
7631,13-Nov-2012,22,11/2012
7632,13-Nov-2012,23,11/2012
7633,14-Nov-2012,0,11/2012
7634,14-Nov-2012,1,11/2012
7635,14-Nov-2012,2,11/2012
7636,14-Nov-2012,3,11/2012
7637,14-Nov-2012,4,11/2012
7638,14-Nov-2012,5,11/2012
7639,14-Nov-2012,6,11/2012
7640,14-Nov-2012,7,11/2012
7641,14-Nov-2012,8,11/2012
7642,14-Nov-2012,9,11/2012
7643,14-Nov-2012,10,11/2012
7644,14-Nov-2012,11,11/2012
7645,14-Nov-2012,12,11/2012
7646,14-Nov-2012,13,11/2012
7647,14-Nov-2012,14,11/2012
7648,14-Nov-2012,15,11/2012
7649,14-Nov-2012,16,11/2012
7650,14-Nov-2012,17,11/2012
7651,14-Nov-2012,18,11/2012
7652,14-Nov-2012,19,11/2012
7653,14-Nov-2012,20,11/2012
7654,14-Nov-2012,21,11/2012
7655,14-Nov-2012,22,11/2012
7656,14-Nov-2012,23,11/2012
7657,15-Nov-2012,0,11/2012
7658,15-Nov-2012,1,11/2012
7659,15-Nov-2012,2,11/2012
7660,15-Nov-2012,3,11/2012
7661,15-Nov-2012,4,11/2012
7662,15-Nov-2012,5,11/2012
7663,15-Nov-2012,6,11/2012
7664,15-Nov-2012,7,11/2012
7665,15-Nov-2012,8,11/2012
7666,15-Nov-2012,9,11/2012
7667,15-Nov-2012,10,11/2012
7668,15-Nov-2012,11,11/2012
7669,15-Nov-2012,12,11/2012
7670,15-Nov-2012,13,11/2012
7671,15-Nov-2012,14,11/2012
7672,15-Nov-2012,15,11/2012
7673,15-Nov-2012,16,11/2012
7674,15-Nov-2012,17,11/2012
7675,15-Nov-2012,18,11/2012
7676,15-Nov-2012,19,11/2012
7677,15-Nov-2012,20,11/2012
7678,15-Nov-2012,21,11/2012
7679,15-Nov-2012,22,11/2012
7680,15-Nov-2012,23,11/2012
7681,16-Nov-2012,0,11/2012
7682,16-Nov-2012,1,11/2012
7683,16-Nov-2012,2,11/2012
7684,16-Nov-2012,3,11/2012
7685,16-Nov-2012,4,11/2012
7686,16-Nov-2012,5,11/2012
7687,16-Nov-2012,6,11/2012
7688,16-Nov-2012,7,11/2012
7689,16-Nov-2012,8,11/2012
7690,16-Nov-2012,9,11/2012
7691,16-Nov-2012,10,11/2012
7692,16-Nov-2012,11,11/2012
7693,16-Nov-2012,12,11/2012
7694,16-Nov-2012,13,11/2012
7695,16-Nov-2012,14,11/2012
7696,16-Nov-2012,15,11/2012
7697,16-Nov-2012,16,11/2012
7698,16-Nov-2012,17,11/2012
7699,16-Nov-2012,18,11/2012
7700,16-Nov-2012,19,11/2012
7701,16-Nov-2012,20,11/2012
7702,16-Nov-2012,21,11/2012
7703,16-Nov-2012,22,11/2012
7704,16-Nov-2012,23,11/2012
7705,17-Nov-2012,0,11/2012
7706,17-Nov-2012,1,11/2012
7707,17-Nov-2012,2,11/2012
7708,17-Nov-2012,3,11/2012
7709,17-Nov-2012,4,11/2012
7710,17-Nov-2012,5,11/2012
7711,17-Nov-2012,6,11/2012
7712,17-Nov-2012,7,11/2012
7713,17-Nov-2012,8,11/2012
7714,17-Nov-2012,9,11/2012
7715,17-Nov-2012,10,11/2012
7716,17-Nov-2012,11,11/2012
7717,17-Nov-2012,12,11/2012
7718,17-Nov-2012,13,11/2012
7719,17-Nov-2012,14,11/2012
7720,17-Nov-2012,15,11/2012
7721,17-Nov-2012,16,11/2012
7722,17-Nov-2012,17,11/2012
7723,17-Nov-2012,18,11/2012
7724,17-Nov-2012,19,11/2012
7725,17-Nov-2012,20,11/2012
7726,17-Nov-2012,21,11/2012
7727,17-Nov-2012,22,11/2012
7728,17-Nov-2012,23,11/2012
7729,18-Nov-2012,0,11/2012
7730,18-Nov-2012,1,11/2012
7731,18-Nov-2012,2,11/2012
7732,18-Nov-2012,3,11/2012
7733,18-Nov-2012,4,11/2012
7734,18-Nov-2012,5,11/2012
7735,18-Nov-2012,6,11/2012
7736,18-Nov-2012,7,11/2012
7737,18-Nov-2012,8,11/2012
7738,18-Nov-2012,9,11/2012
7739,18-Nov-2012,10,11/2012
7740,18-Nov-2012,11,11/2012
7741,18-Nov-2012,12,11/2012
7742,18-Nov-2012,13,11/2012
7743,18-Nov-2012,14,11/2012
7744,18-Nov-2012,15,11/2012
7745,18-Nov-2012,16,11/2012
7746,18-Nov-2012,17,11/2012
7747,18-Nov-2012,18,11/2012
7748,18-Nov-2012,19,11/2012
7749,18-Nov-2012,20,11/2012
7750,18-Nov-2012,21,11/2012
7751,18-Nov-2012,22,11/2012
7752,18-Nov-2012,23,11/2012
7753,19-Nov-2012,0,11/2012
7754,19-Nov-2012,1,11/2012
7755,19-Nov-2012,2,11/2012
7756,19-Nov-2012,3,11/2012
7757,19-Nov-2012,4,11/2012
7758,19-Nov-2012,5,11/2012
7759,19-Nov-2012,6,11/2012
7760,19-Nov-2012,7,11/2012
7761,19-Nov-2012,8,11/2012
7762,19-Nov-2012,9,11/2012
7763,19-Nov-2012,10,11/2012
7764,19-Nov-2012,11,11/2012
7765,19-Nov-2012,12,11/2012
7766,19-Nov-2012,13,11/2012
7767,19-Nov-2012,14,11/2012
7768,19-Nov-2012,15,11/2012
7769,19-Nov-2012,16,11/2012
7770,19-Nov-2012,17,11/2012
7771,19-Nov-2012,18,11/2012
7772,19-Nov-2012,19,11/2012
7773,19-Nov-2012,20,11/2012
7774,19-Nov-2012,21,11/2012
7775,19-Nov-2012,22,11/2012
7776,19-Nov-2012,23,11/2012
7777,20-Nov-2012,0,11/2012
7778,20-Nov-2012,1,11/2012
7779,20-Nov-2012,2,11/2012
7780,20-Nov-2012,3,11/2012
7781,20-Nov-2012,4,11/2012
7782,20-Nov-2012,5,11/2012
7783,20-Nov-2012,6,11/2012
7784,20-Nov-2012,7,11/2012
7785,20-Nov-2012,8,11/2012
7786,20-Nov-2012,9,11/2012
7787,20-Nov-2012,10,11/2012
7788,20-Nov-2012,11,11/2012
7789,20-Nov-2012,12,11/2012
7790,20-Nov-2012,13,11/2012
7791,20-Nov-2012,14,11/2012
7792,20-Nov-2012,15,11/2012
7793,20-Nov-2012,16,11/2012
7794,20-Nov-2012,17,11/2012
7795,20-Nov-2012,18,11/2012
7796,20-Nov-2012,19,11/2012
7797,20-Nov-2012,20,11/2012
7798,20-Nov-2012,21,11/2012
7799,20-Nov-2012,22,11/2012
7800,20-Nov-2012,23,11/2012
7801,21-Nov-2012,0,11/2012
7802,21-Nov-2012,1,11/2012
7803,21-Nov-2012,2,11/2012
7804,21-Nov-2012,3,11/2012
7805,21-Nov-2012,4,11/2012
7806,21-Nov-2012,5,11/2012
7807,21-Nov-2012,6,11/2012
7808,21-Nov-2012,7,11/2012
7809,21-Nov-2012,8,11/2012
7810,21-Nov-2012,9,11/2012
7811,21-Nov-2012,10,11/2012
7812,21-Nov-2012,11,11/2012
7813,21-Nov-2012,12,11/2012
7814,21-Nov-2012,13,11/2012
7815,21-Nov-2012,14,11/2012
7816,21-Nov-2012,15,11/2012
7817,21-Nov-2012,16,11/2012
7818,21-Nov-2012,17,11/2012
7819,21-Nov-2012,18,11/2012
7820,21-Nov-2012,19,11/2012
7821,21-Nov-2012,20,11/2012
7822,21-Nov-2012,21,11/2012
7823,21-Nov-2012,22,11/2012
7824,21-Nov-2012,23,11/2012
7825,22-Nov-2012,0,11/2012
7826,22-Nov-2012,1,11/2012
7827,22-Nov-2012,2,11/2012
7828,22-Nov-2012,3,11/2012
7829,22-Nov-2012,4,11/2012
7830,22-Nov-2012,5,11/2012
7831,22-Nov-2012,6,11/2012
7832,22-Nov-2012,7,11/2012
7833,22-Nov-2012,8,11/2012
7834,22-Nov-2012,9,11/2012
7835,22-Nov-2012,10,11/2012
7836,22-Nov-2012,11,11/2012
7837,22-Nov-2012,12,11/2012
7838,22-Nov-2012,13,11/2012
7839,22-Nov-2012,14,11/2012
7840,22-Nov-2012,15,11/2012
7841,22-Nov-2012,16,11/2012
7842,22-Nov-2012,17,11/2012
7843,22-Nov-2012,18,11/2012
7844,22-Nov-2012,19,11/2012
7845,22-Nov-2012,20,11/2012
7846,22-Nov-2012,21,11/2012
7847,22-Nov-2012,22,11/2012
7848,22-Nov-2012,23,11/2012
7849,23-Nov-2012,0,11/2012
7850,23-Nov-2012,1,11/2012
7851,23-Nov-2012,2,11/2012
7852,23-Nov-2012,3,11/2012
7853,23-Nov-2012,4,11/2012
7854,23-Nov-2012,5,11/2012
7855,23-Nov-2012,6,11/2012
7856,23-Nov-2012,7,11/2012
7857,23-Nov-2012,8,11/2012
7858,23-Nov-2012,9,11/2012
7859,23-Nov-2012,10,11/2012
7860,23-Nov-2012,11,11/2012
7861,23-Nov-2012,12,11/2012
